dataset,delta_time,end_time,interval_id,speaker,start_time,video_fn,video_link
train,27.03333333333333,2019-09-26 00:00:27.233333349,cmu0000022032|leftarm,lec_evol|leftarm,2019-09-26 00:00:00.200000048,x1Rq77YRCik,https://www.youtube.com/watch?v=x1Rq77YRCik
train,10.033333333333333,2019-09-26 00:00:39.933333397,cmu0000022033|leftarm,lec_evol|leftarm,2019-09-26 00:00:29.900000095,x1Rq77YRCik,https://www.youtube.com/watch?v=x1Rq77YRCik
train,4.5,2019-09-26 00:00:55.833333254,cmu0000022035|leftarm,lec_evol|leftarm,2019-09-26 00:00:51.333333254,x1Rq77YRCik,https://www.youtube.com/watch?v=x1Rq77YRCik
train,12.96666666666666,2019-09-26 00:01:11.299999952,cmu0000022036|leftarm,lec_evol|leftarm,2019-09-26 00:00:58.333333254,x1Rq77YRCik,https://www.youtube.com/watch?v=x1Rq77YRCik
train,8.233333333333334,2019-09-26 00:01:44,cmu0000022038|leftarm,lec_evol|leftarm,2019-09-26 00:01:35.766666651,x1Rq77YRCik,https://www.youtube.com/watch?v=x1Rq77YRCik
train,13.666666666666654,2019-09-26 00:02:23.533333301,cmu0000022040|leftarm,lec_evol|leftarm,2019-09-26 00:02:09.866666555,x1Rq77YRCik,https://www.youtube.com/watch?v=x1Rq77YRCik
train,5.366666666666647,2019-09-26 00:03:43.666666746,cmu0000022042|leftarm,lec_evol|leftarm,2019-09-26 00:03:38.299999952,x1Rq77YRCik,https://www.youtube.com/watch?v=x1Rq77YRCik
train,6.766666666666652,2019-09-26 00:05:00.133333445,cmu0000022047|leftarm,lec_evol|leftarm,2019-09-26 00:04:53.366666555,x1Rq77YRCik,https://www.youtube.com/watch?v=x1Rq77YRCik
train,5.7333333333333485,2019-09-26 00:06:17,cmu0000022055|leftarm,lec_evol|leftarm,2019-09-26 00:06:11.266666650,x1Rq77YRCik,https://www.youtube.com/watch?v=x1Rq77YRCik
train,5.566666666666663,2019-09-26 00:06:25.233333349,cmu0000022056|leftarm,lec_evol|leftarm,2019-09-26 00:06:19.666666746,x1Rq77YRCik,https://www.youtube.com/watch?v=x1Rq77YRCik
train,8.099999999999966,2019-09-26 00:07:19.466666698,cmu0000022059|leftarm,lec_evol|leftarm,2019-09-26 00:07:11.366666555,x1Rq77YRCik,https://www.youtube.com/watch?v=x1Rq77YRCik
train,12.366666666666674,2019-09-26 00:09:08.099999905,cmu0000022066|leftarm,lec_evol|leftarm,2019-09-26 00:08:55.733333349,x1Rq77YRCik,https://www.youtube.com/watch?v=x1Rq77YRCik
train,10.166666666666627,2019-09-26 00:09:23.933333397,cmu0000022067|leftarm,lec_evol|leftarm,2019-09-26 00:09:13.766666651,x1Rq77YRCik,https://www.youtube.com/watch?v=x1Rq77YRCik
train,6.266666666666652,2019-09-26 00:09:50.500000,cmu0000022068|leftarm,lec_evol|leftarm,2019-09-26 00:09:44.233333349,x1Rq77YRCik,https://www.youtube.com/watch?v=x1Rq77YRCik
train,13.733333333333347,2019-09-26 00:10:37.133333445,cmu0000022069|leftarm,lec_evol|leftarm,2019-09-26 00:10:23.400000095,x1Rq77YRCik,https://www.youtube.com/watch?v=x1Rq77YRCik
train,4.399999999999976,2019-09-26 00:10:48.466666698,cmu0000022071|leftarm,lec_evol|leftarm,2019-09-26 00:10:44.066666603,x1Rq77YRCik,https://www.youtube.com/watch?v=x1Rq77YRCik
train,4.766666666666652,2019-09-26 00:11:08.466666698,cmu0000022074|leftarm,lec_evol|leftarm,2019-09-26 00:11:03.700000048,x1Rq77YRCik,https://www.youtube.com/watch?v=x1Rq77YRCik
train,8.200000000000045,2019-09-26 00:11:19.833333254,cmu0000022075|leftarm,lec_evol|leftarm,2019-09-26 00:11:11.633333445,x1Rq77YRCik,https://www.youtube.com/watch?v=x1Rq77YRCik
train,5.0,2019-09-26 00:11:48.833333254,cmu0000022078|leftarm,lec_evol|leftarm,2019-09-26 00:11:43.833333254,x1Rq77YRCik,https://www.youtube.com/watch?v=x1Rq77YRCik
train,5.7000000000000455,2019-09-26 00:12:19.466666698,cmu0000022080|leftarm,lec_evol|leftarm,2019-09-26 00:12:13.766666651,x1Rq77YRCik,https://www.youtube.com/watch?v=x1Rq77YRCik
train,21.866666666666674,2019-09-26 00:13:03.033333302,cmu0000022081|leftarm,lec_evol|leftarm,2019-09-26 00:12:41.166666746,x1Rq77YRCik,https://www.youtube.com/watch?v=x1Rq77YRCik
train,6.9666666666665815,2019-09-26 00:15:02.033333302,cmu0000022085|leftarm,lec_evol|leftarm,2019-09-26 00:14:55.066666603,x1Rq77YRCik,https://www.youtube.com/watch?v=x1Rq77YRCik
train,6.1,2019-09-26 00:00:09.933333397,cmu0000022088|leftarm,lec_evol|leftarm,2019-09-26 00:00:03.833333254,XJJ7z1woYmg,https://www.youtube.com/watch?v=XJJ7z1woYmg
train,11.166666666666668,2019-09-26 00:00:21.166666746,cmu0000022089|leftarm,lec_evol|leftarm,2019-09-26 00:00:10,XJJ7z1woYmg,https://www.youtube.com/watch?v=XJJ7z1woYmg
train,7.366666666666673,2019-09-26 00:01:39.233333349,cmu0000022091|leftarm,lec_evol|leftarm,2019-09-26 00:01:31.866666555,XJJ7z1woYmg,https://www.youtube.com/watch?v=XJJ7z1woYmg
train,9.533333333333333,2019-09-26 00:02:30.033333302,cmu0000022095|leftarm,lec_evol|leftarm,2019-09-26 00:02:20.500000,XJJ7z1woYmg,https://www.youtube.com/watch?v=XJJ7z1woYmg
train,8.933333333333337,2019-09-26 00:06:19.099999905,cmu0000022102|leftarm,lec_evol|leftarm,2019-09-26 00:06:10.166666746,XJJ7z1woYmg,https://www.youtube.com/watch?v=XJJ7z1woYmg
train,4.566666666666663,2019-09-26 00:06:43.766666651,cmu0000022104|leftarm,lec_evol|leftarm,2019-09-26 00:06:39.200000048,XJJ7z1woYmg,https://www.youtube.com/watch?v=XJJ7z1woYmg
train,5.133333333333326,2019-09-26 00:06:53.166666746,cmu0000022105|leftarm,lec_evol|leftarm,2019-09-26 00:06:48.033333302,XJJ7z1woYmg,https://www.youtube.com/watch?v=XJJ7z1woYmg
train,4.966666666666639,2019-09-26 00:06:58.700000048,cmu0000022106|leftarm,lec_evol|leftarm,2019-09-26 00:06:53.733333349,XJJ7z1woYmg,https://www.youtube.com/watch?v=XJJ7z1woYmg
train,4.333333333333371,2019-09-26 00:12:31.500000,cmu0000022113|leftarm,lec_evol|leftarm,2019-09-26 00:12:27.166666746,XJJ7z1woYmg,https://www.youtube.com/watch?v=XJJ7z1woYmg
train,19.8,2019-09-26 00:00:21.333333254,cmu0000022115|leftarm,lec_evol|leftarm,2019-09-26 00:00:01.533333301,ei0FAt8k44Q,https://www.youtube.com/watch?v=ei0FAt8k44Q
train,5.100000000000001,2019-09-26 00:00:26.500000,cmu0000022116|leftarm,lec_evol|leftarm,2019-09-26 00:00:21.400000095,ei0FAt8k44Q,https://www.youtube.com/watch?v=ei0FAt8k44Q
train,5.266666666666667,2019-09-26 00:00:49.400000095,cmu0000022117|leftarm,lec_evol|leftarm,2019-09-26 00:00:44.133333445,ei0FAt8k44Q,https://www.youtube.com/watch?v=ei0FAt8k44Q
train,4.233333333333333,2019-09-26 00:00:54.966666698,cmu0000022118|leftarm,lec_evol|leftarm,2019-09-26 00:00:50.733333349,ei0FAt8k44Q,https://www.youtube.com/watch?v=ei0FAt8k44Q
train,5.0,2019-09-26 00:03:02.466666698,cmu0000022122|leftarm,lec_evol|leftarm,2019-09-26 00:02:57.466666698,ei0FAt8k44Q,https://www.youtube.com/watch?v=ei0FAt8k44Q
train,5.2999999999999545,2019-09-26 00:05:04.400000095,cmu0000022123|leftarm,lec_evol|leftarm,2019-09-26 00:04:59.099999905,ei0FAt8k44Q,https://www.youtube.com/watch?v=ei0FAt8k44Q
train,7.100000000000023,2019-09-26 00:05:12.599999905,cmu0000022124|leftarm,lec_evol|leftarm,2019-09-26 00:05:05.500000,ei0FAt8k44Q,https://www.youtube.com/watch?v=ei0FAt8k44Q
train,6.199999999999987,2019-09-26 00:08:11.566666603,cmu0000022132|leftarm,lec_evol|leftarm,2019-09-26 00:08:05.366666555,ei0FAt8k44Q,https://www.youtube.com/watch?v=ei0FAt8k44Q
train,4.433333333333337,2019-09-26 00:08:33.466666698,cmu0000022133|leftarm,lec_evol|leftarm,2019-09-26 00:08:29.033333302,ei0FAt8k44Q,https://www.youtube.com/watch?v=ei0FAt8k44Q
train,4.433333333333393,2019-09-26 00:10:32.233333349,cmu0000022134|leftarm,lec_evol|leftarm,2019-09-26 00:10:27.799999952,ei0FAt8k44Q,https://www.youtube.com/watch?v=ei0FAt8k44Q
train,4.56666666666672,2019-09-26 00:11:38.700000048,cmu0000022138|leftarm,lec_evol|leftarm,2019-09-26 00:11:34.133333445,ei0FAt8k44Q,https://www.youtube.com/watch?v=ei0FAt8k44Q
train,4.333333333333371,2019-09-26 00:11:53.700000048,cmu0000022139|leftarm,lec_evol|leftarm,2019-09-26 00:11:49.366666555,ei0FAt8k44Q,https://www.youtube.com/watch?v=ei0FAt8k44Q
train,4.833333333333371,2019-09-26 00:12:06.766666651,cmu0000022140|leftarm,lec_evol|leftarm,2019-09-26 00:12:01.933333397,ei0FAt8k44Q,https://www.youtube.com/watch?v=ei0FAt8k44Q
train,17.09999999999991,2019-09-26 00:13:20.299999952,cmu0000022142|leftarm,lec_evol|leftarm,2019-09-26 00:13:03.200000048,ei0FAt8k44Q,https://www.youtube.com/watch?v=ei0FAt8k44Q
train,5.799999999999998,2019-09-26 00:00:52.866666555,cmu0000022145|leftarm,lec_evol|leftarm,2019-09-26 00:00:47.066666603,wpyEYsVWyLE,https://www.youtube.com/watch?v=wpyEYsVWyLE
train,7.600000000000023,2019-09-26 00:06:28.099999905,cmu0000022157|leftarm,lec_evol|leftarm,2019-09-26 00:06:20.500000,wpyEYsVWyLE,https://www.youtube.com/watch?v=wpyEYsVWyLE
train,7.3333333333333135,2019-09-26 00:06:58.900000095,cmu0000022159|leftarm,lec_evol|leftarm,2019-09-26 00:06:51.566666603,wpyEYsVWyLE,https://www.youtube.com/watch?v=wpyEYsVWyLE
train,10.233333333333348,2019-09-26 00:08:10,cmu0000022164|leftarm,lec_evol|leftarm,2019-09-26 00:07:59.766666651,wpyEYsVWyLE,https://www.youtube.com/watch?v=wpyEYsVWyLE
train,8.733333333333348,2019-09-26 00:08:46.633333445,cmu0000022168|leftarm,lec_evol|leftarm,2019-09-26 00:08:37.900000095,wpyEYsVWyLE,https://www.youtube.com/watch?v=wpyEYsVWyLE
train,22.0,2019-09-26 00:09:28.033333302,cmu0000022169|leftarm,lec_evol|leftarm,2019-09-26 00:09:06.033333302,wpyEYsVWyLE,https://www.youtube.com/watch?v=wpyEYsVWyLE
train,9.133333333333326,2019-09-26 00:09:37.233333349,cmu0000022170|leftarm,lec_evol|leftarm,2019-09-26 00:09:28.099999905,wpyEYsVWyLE,https://www.youtube.com/watch?v=wpyEYsVWyLE
train,6.366666666666673,2019-09-26 00:09:44.733333349,cmu0000022171|leftarm,lec_evol|leftarm,2019-09-26 00:09:38.366666555,wpyEYsVWyLE,https://www.youtube.com/watch?v=wpyEYsVWyLE
train,9.100000000000025,2019-09-26 00:10:00.033333302,cmu0000022172|leftarm,lec_evol|leftarm,2019-09-26 00:09:50.933333397,wpyEYsVWyLE,https://www.youtube.com/watch?v=wpyEYsVWyLE
train,9.399999999999975,2019-09-26 00:10:09.533333301,cmu0000022173|leftarm,lec_evol|leftarm,2019-09-26 00:10:00.133333445,wpyEYsVWyLE,https://www.youtube.com/watch?v=wpyEYsVWyLE
train,6.466666666666697,2019-09-26 00:10:43.099999905,cmu0000022177|leftarm,lec_evol|leftarm,2019-09-26 00:10:36.633333445,wpyEYsVWyLE,https://www.youtube.com/watch?v=wpyEYsVWyLE
train,6.0,2019-09-26 00:11:08.766666651,cmu0000022179|leftarm,lec_evol|leftarm,2019-09-26 00:11:02.766666651,wpyEYsVWyLE,https://www.youtube.com/watch?v=wpyEYsVWyLE
train,8.733333333333333,2019-09-26 00:00:09.500000,cmu0000022180|leftarm,lec_evol|leftarm,2019-09-26 00:00:00.766666651,uJeJwsOStxA,https://www.youtube.com/watch?v=uJeJwsOStxA
train,4.466666666666667,2019-09-26 00:00:14.033333302,cmu0000022181|leftarm,lec_evol|leftarm,2019-09-26 00:00:09.566666603,uJeJwsOStxA,https://www.youtube.com/watch?v=uJeJwsOStxA
train,10.700000000000003,2019-09-26 00:01:15.700000048,cmu0000022182|leftarm,lec_evol|leftarm,2019-09-26 00:01:05,uJeJwsOStxA,https://www.youtube.com/watch?v=uJeJwsOStxA
train,4.266666666666667,2019-09-26 00:01:23.333333254,cmu0000022183|leftarm,lec_evol|leftarm,2019-09-26 00:01:19.066666603,uJeJwsOStxA,https://www.youtube.com/watch?v=uJeJwsOStxA
train,4.266666666666652,2019-09-26 00:06:48.299999952,cmu0000022187|leftarm,lec_evol|leftarm,2019-09-26 00:06:44.033333302,uJeJwsOStxA,https://www.youtube.com/watch?v=uJeJwsOStxA
train,7.033333333333303,2019-09-26 00:09:06.266666650,cmu0000022189|leftarm,lec_evol|leftarm,2019-09-26 00:08:59.233333349,uJeJwsOStxA,https://www.youtube.com/watch?v=uJeJwsOStxA
train,4.399999999999976,2019-09-26 00:09:16.233333349,cmu0000022190|leftarm,lec_evol|leftarm,2019-09-26 00:09:11.833333254,uJeJwsOStxA,https://www.youtube.com/watch?v=uJeJwsOStxA
train,4.899999999999976,2019-09-26 00:09:38,cmu0000022191|leftarm,lec_evol|leftarm,2019-09-26 00:09:33.099999905,uJeJwsOStxA,https://www.youtube.com/watch?v=uJeJwsOStxA
train,8.466666666666582,2019-09-26 00:10:02.666666746,cmu0000022193|leftarm,lec_evol|leftarm,2019-09-26 00:09:54.200000048,uJeJwsOStxA,https://www.youtube.com/watch?v=uJeJwsOStxA
train,4.966666666666697,2019-09-26 00:10:36.900000095,cmu0000022194|leftarm,lec_evol|leftarm,2019-09-26 00:10:31.933333397,uJeJwsOStxA,https://www.youtube.com/watch?v=uJeJwsOStxA
train,10.86666666666656,2019-09-26 00:10:58.433333397,cmu0000022196|leftarm,lec_evol|leftarm,2019-09-26 00:10:47.566666603,uJeJwsOStxA,https://www.youtube.com/watch?v=uJeJwsOStxA
train,23.86666666666667,2019-09-26 00:00:25.733333349,cmu0000022197|leftarm,lec_evol|leftarm,2019-09-26 00:00:01.866666555,sa5X97OQLHs,https://www.youtube.com/watch?v=sa5X97OQLHs
train,4.366666666666667,2019-09-26 00:00:57.166666746,cmu0000022200|leftarm,lec_evol|leftarm,2019-09-26 00:00:52.799999952,sa5X97OQLHs,https://www.youtube.com/watch?v=sa5X97OQLHs
train,6.133333333333327,2019-09-26 00:03:40.666666746,cmu0000022208|leftarm,lec_evol|leftarm,2019-09-26 00:03:34.533333301,sa5X97OQLHs,https://www.youtube.com/watch?v=sa5X97OQLHs
train,6.266666666666707,2019-09-26 00:07:44.233333349,cmu0000022213|leftarm,lec_evol|leftarm,2019-09-26 00:07:37.966666698,sa5X97OQLHs,https://www.youtube.com/watch?v=sa5X97OQLHs
train,5.033333333333303,2019-09-26 00:07:59.833333254,cmu0000022215|leftarm,lec_evol|leftarm,2019-09-26 00:07:54.799999952,sa5X97OQLHs,https://www.youtube.com/watch?v=sa5X97OQLHs
train,6.566666666666666,2019-09-26 00:00:36.233333349,cmu0000022217|leftarm,lec_evol|leftarm,2019-09-26 00:00:29.666666746,c95WvGV5HMQ,https://www.youtube.com/watch?v=c95WvGV5HMQ
train,4.333333333333344,2019-09-26 00:01:12.933333397,cmu0000022221|leftarm,lec_evol|leftarm,2019-09-26 00:01:08.599999905,c95WvGV5HMQ,https://www.youtube.com/watch?v=c95WvGV5HMQ
train,9.53333333333336,2019-09-26 00:02:56.766666651,cmu0000022228|leftarm,lec_evol|leftarm,2019-09-26 00:02:47.233333349,c95WvGV5HMQ,https://www.youtube.com/watch?v=c95WvGV5HMQ
train,5.033333333333361,2019-09-26 00:04:51.866666555,cmu0000022229|leftarm,lec_evol|leftarm,2019-09-26 00:04:46.833333254,c95WvGV5HMQ,https://www.youtube.com/watch?v=c95WvGV5HMQ
train,4.933333333333337,2019-09-26 00:06:35.366666555,cmu0000022231|leftarm,lec_evol|leftarm,2019-09-26 00:06:30.433333397,c95WvGV5HMQ,https://www.youtube.com/watch?v=c95WvGV5HMQ
train,4.2333333333333485,2019-09-26 00:12:56.166666746,cmu0000022238|leftarm,lec_evol|leftarm,2019-09-26 00:12:51.933333397,c95WvGV5HMQ,https://www.youtube.com/watch?v=c95WvGV5HMQ
train,4.6333333333334386,2019-09-26 00:18:54.466666698,cmu0000022242|leftarm,lec_evol|leftarm,2019-09-26 00:18:49.833333254,c95WvGV5HMQ,https://www.youtube.com/watch?v=c95WvGV5HMQ
train,9.066666666666666,2019-09-26 00:00:12.799999952,cmu0000022245|leftarm,lec_evol|leftarm,2019-09-26 00:00:03.733333349,Txz80bIM_eA,https://www.youtube.com/watch?v=Txz80bIM_eA
train,10.099999999999998,2019-09-26 00:00:22.966666698,cmu0000022246|leftarm,lec_evol|leftarm,2019-09-26 00:00:12.866666555,Txz80bIM_eA,https://www.youtube.com/watch?v=Txz80bIM_eA
train,8.066666666666663,2019-09-26 00:05:31.566666603,cmu0000022253|leftarm,lec_evol|leftarm,2019-09-26 00:05:23.500000,Txz80bIM_eA,https://www.youtube.com/watch?v=Txz80bIM_eA
train,6.866666666666664,2019-09-26 00:00:33.933333397,cmu0000022255|leftarm,lec_evol|leftarm,2019-09-26 00:00:27.066666603,bOIEY79gxPg,https://www.youtube.com/watch?v=bOIEY79gxPg
train,5.433333333333337,2019-09-26 00:03:03.033333302,cmu0000022256|leftarm,lec_evol|leftarm,2019-09-26 00:02:57.599999905,bOIEY79gxPg,https://www.youtube.com/watch?v=bOIEY79gxPg
train,4.699999999999988,2019-09-26 00:07:54.799999952,cmu0000022259|leftarm,lec_evol|leftarm,2019-09-26 00:07:50.099999905,bOIEY79gxPg,https://www.youtube.com/watch?v=bOIEY79gxPg
train,23.56666666666667,2019-09-26 00:00:49.200000048,cmu0000022264|leftarm,lec_evol|leftarm,2019-09-26 00:00:25.633333445,bLcOxEGidtM,https://www.youtube.com/watch?v=bLcOxEGidtM
train,15.400000000000004,2019-09-26 00:01:12.133333445,cmu0000022266|leftarm,lec_evol|leftarm,2019-09-26 00:00:56.733333349,bLcOxEGidtM,https://www.youtube.com/watch?v=bLcOxEGidtM
train,6.466666666666669,2019-09-26 00:03:37.799999952,cmu0000022271|leftarm,lec_evol|leftarm,2019-09-26 00:03:31.333333254,bLcOxEGidtM,https://www.youtube.com/watch?v=bLcOxEGidtM
train,4.466666666666669,2019-09-26 00:04:02.500000,cmu0000022274|leftarm,lec_evol|leftarm,2019-09-26 00:03:58.033333302,bLcOxEGidtM,https://www.youtube.com/watch?v=bLcOxEGidtM
train,4.533333333333361,2019-09-26 00:04:25.366666555,cmu0000022276|leftarm,lec_evol|leftarm,2019-09-26 00:04:20.833333254,bLcOxEGidtM,https://www.youtube.com/watch?v=bLcOxEGidtM
train,5.933333333333337,2019-09-26 00:04:32.400000095,cmu0000022277|leftarm,lec_evol|leftarm,2019-09-26 00:04:26.466666698,bLcOxEGidtM,https://www.youtube.com/watch?v=bLcOxEGidtM
train,18.233333333333334,2019-09-26 00:00:22.666666746,cmu0000022286|leftarm,lec_evol|leftarm,2019-09-26 00:00:04.433333397,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,5.8000000000000025,2019-09-26 00:00:35.066666603,cmu0000022288|leftarm,lec_evol|leftarm,2019-09-26 00:00:29.266666650,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,10.233333333333334,2019-09-26 00:00:49.966666698,cmu0000022289|leftarm,lec_evol|leftarm,2019-09-26 00:00:39.733333349,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,7.1999999999999975,2019-09-26 00:00:57.266666650,cmu0000022290|leftarm,lec_evol|leftarm,2019-09-26 00:00:50.066666603,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,6.099999999999994,2019-09-26 00:01:12.099999905,cmu0000022291|leftarm,lec_evol|leftarm,2019-09-26 00:01:06,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,4.266666666666667,2019-09-26 00:01:18.466666698,cmu0000022292|leftarm,lec_evol|leftarm,2019-09-26 00:01:14.200000048,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,9.199999999999989,2019-09-26 00:01:36.333333254,cmu0000022293|leftarm,lec_evol|leftarm,2019-09-26 00:01:27.133333445,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,5.633333333333327,2019-09-26 00:04:34.633333445,cmu0000022298|leftarm,lec_evol|leftarm,2019-09-26 00:04:29,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,6.83333333333337,2019-09-26 00:05:40.166666746,cmu0000022303|leftarm,lec_evol|leftarm,2019-09-26 00:05:33.333333254,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,8.900000000000034,2019-09-26 00:06:24.033333302,cmu0000022306|leftarm,lec_evol|leftarm,2019-09-26 00:06:15.133333445,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,6.533333333333303,2019-09-26 00:06:33.066666603,cmu0000022307|leftarm,lec_evol|leftarm,2019-09-26 00:06:26.533333301,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,5.266666666666708,2019-09-26 00:06:51.666666746,cmu0000022308|leftarm,lec_evol|leftarm,2019-09-26 00:06:46.400000095,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,4.399999999999976,2019-09-26 00:07:28.400000095,cmu0000022311|leftarm,lec_evol|leftarm,2019-09-26 00:07:24,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,4.2333333333333485,2019-09-26 00:07:33.533333301,cmu0000022312|leftarm,lec_evol|leftarm,2019-09-26 00:07:29.299999952,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,6.7333333333333485,2019-09-26 00:09:21.099999905,cmu0000022315|leftarm,lec_evol|leftarm,2019-09-26 00:09:14.366666555,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,8.0,2019-09-26 00:09:47.033333302,cmu0000022316|leftarm,lec_evol|leftarm,2019-09-26 00:09:39.033333302,NGAdawyviMM,https://www.youtube.com/watch?v=NGAdawyviMM
train,15.533333333333333,2019-09-26 00:00:16.133333445,cmu0000022322|leftarm,lec_evol|leftarm,2019-09-26 00:00:00.599999905,qrFu-xMXcYs,https://www.youtube.com/watch?v=qrFu-xMXcYs
train,6.033333333333335,2019-09-26 00:00:33.066666603,cmu0000022323|leftarm,lec_evol|leftarm,2019-09-26 00:00:27.033333302,qrFu-xMXcYs,https://www.youtube.com/watch?v=qrFu-xMXcYs
train,4.2999999999999545,2019-09-26 00:09:59.866666555,cmu0000022330|leftarm,lec_evol|leftarm,2019-09-26 00:09:55.566666603,qrFu-xMXcYs,https://www.youtube.com/watch?v=qrFu-xMXcYs
train,30.3,2019-09-26 00:00:30.833333254,cmu0000022331|leftarm,lec_evol|leftarm,2019-09-26 00:00:00.533333301,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,14.0,2019-09-26 00:00:48.233333349,cmu0000022332|leftarm,lec_evol|leftarm,2019-09-26 00:00:34.233333349,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,11.566666666666665,2019-09-26 00:02:38.866666555,cmu0000022337|leftarm,lec_evol|leftarm,2019-09-26 00:02:27.299999952,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,10.433333333333335,2019-09-26 00:03:49.133333445,cmu0000022341|leftarm,lec_evol|leftarm,2019-09-26 00:03:38.700000048,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,6.866666666666673,2019-09-26 00:04:16.066666603,cmu0000022342|leftarm,lec_evol|leftarm,2019-09-26 00:04:09.200000048,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,8.600000000000023,2019-09-26 00:09:21.599999905,cmu0000022348|leftarm,lec_evol|leftarm,2019-09-26 00:09:13,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,12.266666666666653,2019-09-26 00:09:44.799999952,cmu0000022349|leftarm,lec_evol|leftarm,2019-09-26 00:09:32.533333301,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,4.399999999999976,2019-09-26 00:10:06.500000,cmu0000022351|leftarm,lec_evol|leftarm,2019-09-26 00:10:02.099999905,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,4.600000000000024,2019-09-26 00:10:11.533333301,cmu0000022352|leftarm,lec_evol|leftarm,2019-09-26 00:10:06.933333397,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,6.5,2019-09-26 00:10:26.066666603,cmu0000022353|leftarm,lec_evol|leftarm,2019-09-26 00:10:19.566666603,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,10.399999999999975,2019-09-26 00:12:49.299999952,cmu0000022355|leftarm,lec_evol|leftarm,2019-09-26 00:12:38.900000095,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,5.266666666666652,2019-09-26 00:13:02.366666555,cmu0000022356|leftarm,lec_evol|leftarm,2019-09-26 00:12:57.099999905,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,6.633333333333327,2019-09-26 00:14:01.266666650,cmu0000022358|leftarm,lec_evol|leftarm,2019-09-26 00:13:54.633333445,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,6.666666666666743,2019-09-26 00:14:28.066666603,cmu0000022360|leftarm,lec_evol|leftarm,2019-09-26 00:14:21.400000095,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,11.466666666666589,2019-09-26 00:14:44.933333397,cmu0000022361|leftarm,lec_evol|leftarm,2019-09-26 00:14:33.466666698,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,4.7333333333332375,2019-09-26 00:14:54.299999952,cmu0000022362|leftarm,lec_evol|leftarm,2019-09-26 00:14:49.566666603,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,4.399999999999976,2019-09-26 00:15:21.766666651,cmu0000022364|leftarm,lec_evol|leftarm,2019-09-26 00:15:17.366666555,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,6.933333333333392,2019-09-26 00:15:45.366666555,cmu0000022365|leftarm,lec_evol|leftarm,2019-09-26 00:15:38.433333397,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,4.900000000000091,2019-09-26 00:16:11.200000048,cmu0000022368|leftarm,lec_evol|leftarm,2019-09-26 00:16:06.299999952,aj8_AkqdUoQ,https://www.youtube.com/watch?v=aj8_AkqdUoQ
train,9.666666666666666,2019-09-26 00:00:10.133333445,cmu0000022369|leftarm,lec_evol|leftarm,2019-09-26 00:00:00.466666698,svskzbhlWws,https://www.youtube.com/watch?v=svskzbhlWws
train,4.466666666666669,2019-09-26 00:01:20.933333397,cmu0000022373|leftarm,lec_evol|leftarm,2019-09-26 00:01:16.466666698,svskzbhlWws,https://www.youtube.com/watch?v=svskzbhlWws
